,freq_ang,amplitude
670,0.9734944977399458,0.5624135241879302
671,0.9796364188613333,0.5573244631224364
672,0.9857783399827209,0.552214378063599
673,0.9919202611041085,0.5470834617795474
674,0.998062182225496,0.5419319078242288
675,1.0042041033468836,0.5367599105301073
676,1.010346024468272,0.5315676650008315
677,1.0164879455896596,0.526355367103878
678,1.0226298667110472,0.5211232134631583
679,1.0287717878324347,0.5158714014516043
680,1.0349137089538223,0.5106001291837221
681,1.0410556300752098,0.5053095955081186
682,1.0471975511965974,0.5000000000000003
683,1.053339472317985,0.49467154295364457
684,1.0594813934393725,0.489324425374844
685,1.065623314560761,0.4839588489733233
686,1.0717652356821485,0.4785750161551328
687,1.077907156803536,0.47317313001500894
688,1.0840490779249237,0.46775339432871565
689,1.0901909990463112,0.46231601354535673
690,1.0963329201676988,0.45686119277966325
691,1.1024748412890863,0.4513891378042562
692,1.108616762410474,0.4459000550418838
693,1.1147586835318624,0.4403941515576341
694,1.12090060465325,0.4348716350511269
695,1.1270425257746375,0.4293327138486739
696,1.133184446896025,0.42377759689542327
697,1.1393263680174126,0.41820649374747654
698,1.1454682891388002,0.41261961456398394
699,1.1516102102601877,0.4070171700992161
700,1.1577521313815753,0.401399371694614
701,1.1638940525029637,0.3957664312708157
702,1.1700359736243513,0.3901185613196652
703,1.1761778947457389,0.38445597489619177
704,1.1823198158671264,0.3787788856105761
705,1.188461736988514,0.37308750762009146
706,1.1946036581099015,0.36738205562102505
707,1.200745579231289,0.361662744840579
708,1.2068875003526767,0.35592979102875116
709,1.2130294214740651,0.35018341045019585
710,1.2191713425954527,0.3444238198760687
711,1.2253132637168402,0.3386512365758446
712,1.2314551848382278,0.33286587830912484
713,1.2375971059596154,0.3270679633174218
714,1.243739027081003,0.321257710315926
715,1.2498809482023905,0.31543533848525585
716,1.256022869323778,0.3096010674631891
717,1.2621647904451665,0.3037551173363769
718,1.268306711566554,0.2978977086320446
719,1.2744486326879416,0.29202906230966796
720,1.2805905538093292,0.28614939975264087
721,1.2867324749307167,0.2802589427599237
722,1.2928743960521043,0.27435791353767597
723,1.2990163171734919,0.2684465346908744
724,1.3051582382948794,0.26252502921491533
725,1.3113001594162679,0.2565936204872017
726,1.3174420805376554,0.25065253225872036
727,1.323584001659043,0.24470198864559595
728,1.3297259227804306,0.23874221412064034
729,1.3358678439018181,0.2327734335048837
730,1.3420097650232057,0.2267958719590936
731,1.3481516861445932,0.2208097549752814
732,1.3542936072659808,0.21481530836819587
733,1.3604355283873684,0.20881275826680482
734,1.3665774495087568,0.20280233110576384
735,1.3727193706301444,0.19678425361687818
736,1.378861291751532,0.19075875282054425
737,1.3850032128729195,0.18472605601718942
738,1.391145133994307,0.17868639077869655
739,1.3972870551156946,0.17263998493981933
740,1.4034289762370822,0.1665870665895876
741,1.4095708973584697,0.1605278640627032
742,1.4157128184798582,0.1544626059309255
743,1.4218547396012458,0.14839152099445266
744,1.4279966607226333,0.14231483827328512
745,1.4341385818440209,0.13623278699858987
746,1.4402805029654084,0.1301455966040523
747,1.446422424086796,0.12405349671722118
748,1.4525643452081836,0.11795671715084642
749,1.4587062663295711,0.11185548789420983
750,1.4648481874509596,0.10575003910444841
751,1.4709901085723471,0.09964060109787551
752,1.4771320296937347,0.09352740434128738
753,1.4832739508151223,0.0874106794432728
754,1.4894158719365098,0.08129065714551287
755,1.4955577930578974,0.07516756831407673
756,1.501699714179285,0.06904164393071265
757,1.5078416353006725,0.06291311508413462
758,1.513983556422061,0.05678221296130411
759,1.5201254775434485,0.050649168838712545
760,1.526267398664836,0.04451421407365148
761,1.5324093197862236,0.038377580095488695
762,1.5385512409076112,0.03223949839693705
763,1.5446931620289988,0.02610020052532187
764,1.5508350831503863,0.01995991807384626
765,1.5569770042717739,0.013818882672854716
766,1.5631189253931623,0.007677325981094419
767,1.56926084651455,0.0015354796769799035
768,1.5754027676359375,-0.004606424550151892
769,1.581544688757325,-0.010748155008778107
770,1.5876866098787126,-0.016889480013930962
771,1.5938285310001001,-0.02303016789593763
772,1.5999704521214877,-0.02916998700915953
773,1.6061123732428753,-0.035308705740730716
774,1.6122542943642628,-0.04144609251929501
775,1.6183962154856513,-0.0475819158237425
776,1.6245381366070388,-0.05371594419193967
777,1.6306800577284264,-0.05984794622946616
778,1.636821978849814,-0.06597769061834018
779,1.6429638999712015,-0.07210494612574536
780,1.649105821092589,-0.07822948161275363
781,1.6552477422139766,-0.08435106604304442
782,1.6613896633353642,-0.09046946849162014
783,1.6675315844567526,-0.0965844581535182
784,1.6736735055781402,-0.10269580435251416
785,1.6798154266995278,-0.10880327654982887
786,1.6859573478209153,-0.11490664435282158
787,1.692099268942303,-0.12100567752368191
788,1.6982411900636905,-0.12710014598811512
789,1.704383111185078,-0.13318981984402123
790,1.7105250323064656,-0.1392744693701677
791,1.716666953427854,-0.145353865034856
792,1.7228088745492416,-0.15142777750457678
793,1.7289507956706291,-0.15749597765266637
794,1.7350927167920167,-0.16355823656794646
795,1.7412346379134043,-0.1696143255633604
796,1.7473765590347918,-0.17566401618459987
797,1.7535184801561794,-0.18170708021872295
798,1.759660401277567,-0.1877432897027629
799,1.7658023223989554,-0.1937724169323286
800,1.771944243520343,-0.1997942344701908
801,1.7780861646417305,-0.20580851515486684
802,1.784228085763118,-0.21181503210918648
803,1.7903700068845056,-0.21781355874885136
804,1.7965119280058932,-0.2238038687909823
805,1.8026538491272808,-0.22978573626265547
806,1.8087957702486683,-0.23575893550942675
807,1.8149376913700568,-0.24172324120384503
808,1.8210796124914443,-0.24767842835394877
809,1.827221533612832,-0.25362427231175855
810,1.8333634547342195,-0.259560548781748
811,1.839505375855607,-0.2654870338293059
812,1.8456472969769946,-0.2714035038891836
813,1.8517892180983822,-0.2773097357739285
814,1.8579311392197697,-0.2832055066823036
815,1.8640730603411573,-0.289090594207692
816,1.8702149814625457,-0.29496477634648777
817,1.8763569025839333,-0.30082783150646725
818,1.8824988237053208,-0.30667953851515295
819,1.8886407448267084,-0.312519676628154
820,1.894782665948096,-0.3183480255374937
821,1.9009245870694835,-0.32416436537992044
822,1.907066508190871,-0.3299684767452015
823,1.9132084293122587,-0.3357601406844
824,1.919350350433647,-0.3415391387181351
825,1.9254922715550347,-0.3473052528448204
826,1.9316341926764222,-0.3530582655488924
827,1.9377761137978098,-0.3587979598090131
828,1.9439180349191973,-0.3645241191062568
829,1.950059956040585,-0.3702365274322786
830,1.9562018771619725,-0.37593496929746223
831,1.96234379828336,-0.3816192297390495
832,1.9684857194047485,-0.38728909432924985
833,1.974627640526136,-0.3929443491833261
834,1.9807695616475236,-0.39858478096766775
835,1.9869114827689112,-0.4042101769078353
836,1.9930534038902987,-0.4098203247965873
837,1.9991953250116863,-0.41541501300188616
838,2.005337246133074,-0.42099403047488065
839,2.0114791672544614,-0.42655716675786814
840,2.01762108837585,-0.43210421199223387
841,2.0237630094972374,-0.4376349569263647
842,2.029904930618625,-0.4431491929235473
843,2.0360468517400125,-0.4486467119698355
844,2.0421887728614,-0.4541273066818979
845,2.0483306939827877,-0.45959077031484097
846,2.0544726151041752,-0.4650368967700083
847,2.060614536225563,-0.4704654806027551
848,2.0667564573469512,-0.47587631703019917
849,2.072898378468339,-0.4812692019389425
850,2.0790402995897264,-0.48664393189277616
851,2.085182220711114,-0.49200030414035095
852,2.0913241418325015,-0.49733811662282695
853,2.097466062953889,-0.5026571679814957
854,2.1036079840752766,-0.5079572575653761
855,2.109749905196664,-0.5132381854387835
856,2.1158918263180517,-0.5184997523888716
857,2.12203374743944,-0.523741759933149
858,2.1281756685608277,-0.5289640103269625
859,2.1343175896822153,-0.534166306570962
860,2.140459510803603,-0.5393484524185285
861,2.1466014319249904,-0.5445102523831777
862,2.152743353046378,-0.549651511745935
863,2.1588852741677655,-0.55477203656268
864,2.165027195289153,-0.5598716336714639
865,2.1711691164105416,-0.5649501106997952
866,2.177311037531929,-0.5700072760718955
867,2.1834529586533167,-0.5750429390159292
868,2.1895948797747042,-0.580056909571198
869,2.195736800896092,-0.5850489985953075
870,2.2018787220174794,-0.5900190177713013
871,2.208020643138867,-0.594966779614766
872,2.2141625642602545,-0.5998920974809033
873,2.220304485381643,-0.6047947855715715
874,2.2264464065030305,-0.6096746589422912
875,2.232588327624418,-0.6145315335092268
876,2.2387302487458056,-0.6193652260561276
877,2.244872169867193,-0.62417555424124
878,2.2510140909885807,-0.6289623366041861
879,2.2571560121099683,-0.6337253925728087
880,2.263297933231356,-0.6384645424699831
881,2.2694398543527443,-0.643179607520396
882,2.275581775474132,-0.6478704098572868
883,2.2817236965955194,-0.6525367725291606
884,2.287865617716907,-0.6571785195064618
885,2.2940075388382946,-0.661795475688214
886,2.300149459959682,-0.6663874669086259
887,2.3062913810810697,-0.6709543199436618
888,2.3124333022024572,-0.6754958625175754
889,2.3185752233238457,-0.6800119233094093
890,2.3247171444452333,-0.6845023319594559
891,2.330859065566621,-0.6889669190756866
892,2.3370009866880084,-0.6934055162401404
893,2.343142907809396,-0.697817956015277
894,2.3492848289307835,-0.7022040719502932
895,2.355426750052171,-0.7065636985874023
896,2.3615686711735586,-0.7108966714680752
897,2.367710592294946,-0.7152028271392447
898,2.3738525134163346,-0.7194820031594715
899,2.379994434537722,-0.7237340381050702
900,2.3861363556591098,-0.727958771576202
901,2.3922782767804973,-0.732156044202923
902,2.398420197901885,-0.7363256976511972
903,2.4045621190232724,-0.7404675746288683
904,2.41070404014466,-0.7445815188915945
905,2.4168459612660476,-0.7486673752487418
906,2.422987882387436,-0.7527249895692391
907,2.4291298035088236,-0.7567542087873895
908,2.435271724630211,-0.7607548809086493
909,2.4414136457515987,-0.7647268550153579
910,2.4475555668729863,-0.7686699812724322
911,2.453697487994374,-0.7725841109330193
912,2.4598394091157614,-0.7764690963441062
913,2.465981330237149,-0.7803247909520914
914,2.4721232513585374,-0.7841510493083128
915,2.478265172479925,-0.7879477270745329
916,2.4844070936013125,-0.7917146810283862
917,2.4905490147227,-0.7954517690687808
918,2.4966909358440876,-0.7991588502212587
919,2.502832856965475,-0.8028357846433142
920,2.5089747780868628,-0.8064824336296688
921,2.5151166992082503,-0.8100986596175039
922,2.5212586203296388,-0.8136843261916507
923,2.5274005414510263,-0.8172392980897335
924,2.533542462572414,-0.8207634412072763
925,2.5396843836938015,-0.8242566226027587
926,2.545826304815189,-0.8277187105026316
927,2.5519682259365766,-0.8311495743062886
928,2.558110147057964,-0.834549084590992
929,2.5642520681793517,-0.8379171131167552
930,2.57039398930074,-0.8412535328311813
931,2.5765359104221277,-0.8445582178742531
932,2.5826778315435153,-0.8478310435830846
933,2.588819752664903,-0.8510718864966212
934,2.5949616737862904,-0.854280624360298
935,2.601103594907678,-0.8574571361306509
936,2.6072455160290655,-0.8606013019798836
937,2.613387437150453,-0.8637130033003874
938,2.6195293582718415,-0.8667921227092158
939,2.625671279393229,-0.8698385440525109
940,2.6318132005146166,-0.872852152409888
941,2.637955121636004,-0.8758328340987686
942,2.6440970427573918,-0.8787804766786691
943,2.6502389638787793,-0.8816949689554432
944,2.656380885000167,-0.884576200985476
945,2.6625228061215545,-0.8874240640798311
946,2.668664727242942,-0.8902384508083513
947,2.6748066483643305,-0.8930192550037112
948,2.680948569485718,-0.8957663717654206
949,2.6870904906071056,-0.8984796974637843
950,2.693232411728493,-0.9011591297438094
951,2.6993743328498807,-0.9038045675290672
952,2.7055162539712683,-0.9064159110255058
953,2.711658175092656,-0.9089930617252147
954,2.7178000962140434,-0.911535922410141
955,2.723942017335432,-0.914044397155757
956,2.7300839384568194,-0.9165183913346773
957,2.736225859578207,-0.9189578116202306
958,2.7423677806995945,-0.921362565989979
959,2.748509701820982,-0.9237325637291894
960,2.7546516229423696,-0.926067715434256
961,2.760793544063757,-0.9283679330160725
962,2.7669354651851448,-0.9306331297033548
963,2.773077386306533,-0.9328632200459156
964,2.779219307427921,-0.9350581199178858
965,2.7853612285493083,-0.9372177465208897
966,2.791503149670696,-0.9393420183871681
967,2.7976450707920835,-0.9414308553826508
968,2.803786991913471,-0.9434841787099801
969,2.8099289130348586,-0.9455019109114831
970,2.816070834156246,-0.9474839758720937
971,2.8222127552776346,-0.9494302988222239
972,2.828354676399022,-0.9513408063405838
973,2.8344965975204097,-0.9532154263569526
974,2.8406385186417973,-0.9550540881548957
975,2.846780439763185,-0.9568567223744338
976,2.8529223608845724,-0.9586232610146582
977,2.85906428200596,-0.9603536374362969
978,2.8652062031273475,-0.9620477863642275
979,2.871348124248736,-0.963705643889941
980,2.8774900453701235,-0.9653271474739503
981,2.883631966491511,-0.9669122359481523
982,2.8897738876128987,-0.9684608495181332
983,2.8959158087342862,-0.9699729297654247
984,2.902057729855674,-0.9714484196497082
985,2.9081996509770613,-0.9728872635109658
986,2.914341572098449,-0.9742894070715805
987,2.9204834932198365,-0.9756547974383837
988,2.926625414341225,-0.97698338310465
989,2.9327673354626125,-0.9782751139520408
990,2.938909256584,-0.9795299412524945
991,2.9450511777053876,-0.9807478176700648
992,2.951193098826775,-0.9819286972627066
993,2.9573350199481627,-0.9830725354840087
994,2.9634769410695503,-0.9841792891848744
995,2.969618862190938,-0.9852489166151492
996,2.9757607833123263,-0.9862813774251958
997,2.981902704433714,-0.987276632667416
998,2.9880446255551014,-0.9882346447977202
999,2.994186546676489,-0.9891553776769436
1000,3.0003284677978765,-0.9900387965722093
1001,3.006470388919264,-0.9908848681582388
1002,3.0126123100406517,-0.991693560518609
1003,3.0187542311620392,-0.9924648431469562
1004,3.0248961522834277,-0.9931986869481267
1005,3.0310380734048152,-0.9938950642392747
1006,3.037179994526203,-0.9945539487509063
1007,3.0433219156475904,-0.9951753156278709
1008,3.049463836768978,-0.9957591414302981
1009,3.0556057578903655,-0.9963054041344825
1010,3.061747679011753,-0.9968140831337146
1011,3.0678896001331406,-0.9972851592390573
1012,3.074031521254529,-0.9977186146800707
1013,3.0801734423759166,-0.9981144331054822
1014,3.086315363497304,-0.998472599583803
1015,3.0924572846186917,-0.9987931006038916
1016,3.0985992057400793,-0.9990759240754635
1017,3.104741126861467,-0.9993210593295473
1018,3.1108830479828544,-0.9995284971188871
1019,3.117024969104242,-0.9996982296182912
1020,3.1231668902256304,-0.9998302504249277
1021,3.129308811347018,-0.9999245545585655
1022,3.1354507324684056,-0.9999811384617625
1023,3.141592653589793,-1.0
